,Alternates,BlockIDs,Condition,Correct,EndTime,HIT,Iteration,Number,OptionOrder,OptionResources,OptionTexts,PageID,PageResources,PageText,Permutation,Segment,SelectedID,SelectedPosition,SelectedText,StartTime,TrialNumber,UniqueID,Version,Violates,Wordbank,WorkerID,alternates,nasal_segment,segment,voice_segment,ReactionTime
180,,"[u'402', u'401']",both,[True],1425429481489,debug672C0D,1,"[u'singular', u'singular']","[u'345', u'344']","[[], []]","[u'labapfa', u'labap']",347,[u'static/images/stim/turkey.png'],Which word is represented by this picture?,0,,[u'344'],[1],[u'labap'],1425429479397,180,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,2092
181,,"[u'402', u'401']",,,1425429482002,debug672C0D,1,,,,,346,[u'static/images/stim/turkey.png'],labap means: ,0,,,,,1425429481490,181,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,512
182,,"[u'402', u'401']",both,[True],1425429483378,debug672C0D,1,"[u'singular', u'singular']","[u'336', u'337']","[[], []]","[u'fongem', u'teldus']",339,[u'static/images/stim/plant.png'],Which word is represented by this picture?,0,,[u'336'],[0],[u'fongem'],1425429482005,182,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1373
183,,"[u'402', u'401']",,,1425429484088,debug672C0D,1,,,,,338,[u'static/images/stim/plant.png'],fongem means:,0,,,,,1425429483380,183,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,708
184,,"[u'402', u'401']",both,[True],1425429485154,debug672C0D,1,"[u'singular', u'singular']","[u'352', u'353']","[[], []]","[u'pufsit', u'pufsitfa']",355,[u'static/images/stim/potato.png'],Which word is represented by this picture?,0,,[u'352'],[0],[u'pufsit'],1425429484091,184,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1063
185,,"[u'402', u'401']",,,1425429485457,debug672C0D,1,,,,,354,[u'static/images/stim/potato.png'],pufsit means: ,0,,,,,1425429485156,185,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,301
186,,"[u'402', u'401']",both,[True],1425429486794,debug672C0D,1,"[u'plural', u'plural']","[u'361', u'360']","[[], []]","[u'pufsitfa', u'nimolfa']",363,[u'static/images/stim/fish-pl.png'],Which word is represented by this picture?,0,,[u'360'],[1],[u'nimolfa'],1425429485459,186,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1335
187,,"[u'402', u'401']",,,1425429487121,debug672C0D,1,,,,,362,[u'static/images/stim/fish-pl.png'],nimolfa means:,0,,,,,1425429486795,187,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,326
188,,"[u'402', u'401']",voice,[True],1425429489249,debug672C0D,1,"[u'plural', u'plural']","[u'105', u'104']","[[], []]","[u'milotfa', u'sobutfa']",107,[u'static/images/stim/envelope-pl.png'],Which word is represented by this picture?,0,,[u'104'],[1],[u'sobutfa'],1425429487122,188,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,2127
189,,"[u'402', u'401']",,,1425429489737,debug672C0D,1,,,,,106,[u'static/images/stim/envelope-pl.png'],sobutfa means:,0,,,,,1425429489250,189,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,487
190,,"[u'402', u'401']",nasal,[True],1425429491009,debug672C0D,2,"[u'singular', u'singular']","[u'184', u'185']","[[], []]","[u'sumen', u'pitang']",187,[u'static/images/stim/onion.png'],Which word is represented by this picture?,0,,[u'184'],[0],[u'sumen'],1425429489740,190,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,1269
191,,"[u'402', u'401']",,,1425429491297,debug672C0D,2,,,,,186,[u'static/images/stim/onion.png'],sumen means:,0,,,,,1425429491011,191,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,286
192,,"[u'402', u'401']",nasal,[True],1425429494889,debug672C0D,2,"[u'singular', u'singular']","[u'197', u'196']","[[], []]","[u'demding', u'buspang']",199,[u'static/images/stim/violin.png'],Which word is represented by this picture?,0,,[u'196'],[1],[u'buspang'],1425429491300,192,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,3589
193,,"[u'402', u'401']",,,1425429495273,debug672C0D,2,,,,,198,[u'static/images/stim/violin.png'],buspang means:,0,,,,,1425429494891,193,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,382
194,,"[u'402', u'401']",voice,[True],1425429496600,debug672C0D,1,"[u'plural', u'plural']","[u'117', u'116']","[[], []]","[u'sobutfa', u'lispepfa']",119,[u'static/images/stim/rhino-pl.png'],Which word is represented by this picture?,0,,[u'116'],[1],[u'lispepfa'],1425429495276,194,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1324
195,,"[u'402', u'401']",,,1425429496921,debug672C0D,1,,,,,118,[u'static/images/stim/rhino-pl.png'],lispepfa means:,0,,,,,1425429496601,195,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,320
196,,"[u'402', u'401']",voice,[True],1425429498721,debug672C0D,1,"[u'plural', u'plural']","[u'141', u'140']","[[], []]","[u'dungib', u'dungipfa']",143,[u'static/images/stim/hippopotamus-pl.png'],Which word is represented by this picture?,0,,[u'140'],[1],[u'dungipfa'],1425429496925,196,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1796
197,,"[u'402', u'401']",,,1425429499048,debug672C0D,1,,,,,142,[u'static/images/stim/hippopotamus-pl.png'],dungipfa means: ,0,,,,,1425429498723,197,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,325
198,,"[u'402', u'401']",nasal,[True],1425429500905,debug672C0D,2,"[u'singular', u'singular']","[u'189', u'188']","[[], []]","[u'nangung', u'demding']",191,[u'static/images/stim/knife.png'],Which word is represented by this picture?,0,,[u'188'],[1],[u'demding'],1425429499050,198,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,1855
199,,"[u'402', u'401']",,,1425429501361,debug672C0D,2,,,,,190,[u'static/images/stim/knife.png'],demding means:,0,,,,,1425429500907,199,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,454
200,,"[u'402', u'401']",both,[False],1425429502504,debug672C0D,1,"[u'plural', u'plural']","[u'396', u'397']","[[], []]","[u'fongemfa', u'fongem']",399,[u'static/images/stim/plant-pl.png'],Which word is represented by this picture?,0,,[u'397'],[1],[u'fongem'],1425429501364,200,debugCW0X60:debugFVUTHZ,0,,"[u'common_words', u'common_words']",debugCW0X60,,,,,1140
201,,"[u'402', u'401']",,,1425429503161,debug672C0D,1,,,,,398,[u'static/images/stim/plant-pl.png'],fongemfa means: ,0,,,,,1425429502505,201,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,656
202,,"[u'402', u'401']",voice,[True],1425429504345,debug672C0D,1,"[u'plural', u'plural']","[u'152', u'153']","[[], []]","[u'ponepfa', u'poneb']",155,[u'static/images/stim/parrot-pl.png'],Which word is represented by this picture?,0,,[u'152'],[0],[u'ponepfa'],1425429503164,202,debugCW0X60:debugFVUTHZ,0,,"[u'words1', u'words1']",debugCW0X60,,,,,1181
203,,"[u'402', u'401']",,,1425429504672,debug672C0D,1,,,,,154,[u'static/images/stim/parrot-pl.png'],ponepfa means: ,0,,,,,1425429504348,203,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,324
204,,"[u'402', u'401']",nasal,[True],1425429506041,debug672C0D,2,"[u'singular', u'singular']","[u'193', u'192']","[[], []]","[u'buspang', u'solon']",195,[u'static/images/stim/hourglass.png'],Which word is represented by this picture?,0,,[u'192'],[1],[u'solon'],1425429504674,204,debugCW0X60:debugFVUTHZ,0,,"[u'words2', u'words2']",debugCW0X60,,,,,1367
205,,"[u'402', u'401']",,,1425429506368,debug672C0D,2,,,,,194,[u'static/images/stim/hourglass.png'],solon means:,0,,,,,1425429506043,205,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,325
206,,[u'565'],,,1425429507377,debug672C0D,1,,,,,564,[],"In this part of the experiment, you will see pairs of new words.
Based on how each word sounds, decide which one is more likely to belong to the
language you just learned.",0,,,,,1425429506371,206,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,1006
207,,[u'496'],,[None],1425429510417,debug672C0D,1,,"[u'419', u'418']","[[], []]","[u'dinfing', u'didfing']",420,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'n', u'd']",[u'419'],[0],[u'dinfing'],1425429507379,207,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,3038
208,,[u'496'],,[None],1425429512320,debug672C0D,1,,"[u'479', u'478']","[[], []]","[u'lelfeng', u'lepfeng']",480,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'', u'']",[u'478'],[1],[u'lepfeng'],1425429510420,208,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,1900
209,,[u'496'],,[None],1425429514104,debug672C0D,1,,"[u'407', u'406']","[[], []]","[u'lungfum', u'ludfum']",408,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'ng', u'd']",[u'406'],[1],[u'ludfum'],1425429512321,209,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,1783
210,,[u'496'],,[None],1425429515295,debug672C0D,1,,"[u'469', u'470']","[[], []]","[u'mutfuf', u'munfuf']",471,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'', u'']",[u'470'],[1],[u'munfuf'],1425429514105,210,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,1190
211,,[u'496'],,[None],1425429516503,debug672C0D,1,,"[u'428', u'427']","[[], []]","[u'mangfas', u'madfas']",429,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'ng', u'd']",[u'427'],[1],[u'madfas'],1425429515297,211,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,1206
212,,[u'496'],,[None],1425429517576,debug672C0D,1,,"[u'451', u'452']","[[], []]","[u'sabfod', u'sanfod']",453,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'b', u'n']",[u'451'],[0],[u'sabfod'],1425429516505,212,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,1071
213,,[u'496'],,[None],1425429518672,debug672C0D,1,,"[u'437', u'436']","[[], []]","[u'nangfep', u'nadfep']",438,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'ng', u'd']",[u'437'],[0],[u'nangfep'],1425429517577,213,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,1095
214,,[u'496'],,[None],1425429519696,debug672C0D,1,,"[u'442', u'443']","[[], []]","[u'fobfol', u'fongfol']",444,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'b', u'ng']",[u'443'],[1],[u'fongfol'],1425429518674,214,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,1022
215,,[u'496'],,[None],1425429520687,debug672C0D,1,,"[u'484', u'485']","[[], []]","[u'nimfid', u'ningfid']",486,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'', u'']",[u'485'],[1],[u'ningfid'],1425429519697,215,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,990
216,,[u'496'],,[None],1425429521583,debug672C0D,1,,"[u'449', u'448']","[[], []]","[u'bungfan', u'budfan']",450,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'ng', u'd']",[u'449'],[0],[u'bungfan'],1425429520689,216,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,894
217,,[u'496'],,[None],1425429522617,debug672C0D,1,,"[u'430', u'431']","[[], []]","[u'mebfet', u'menfet']",432,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'b', u'n']",[u'431'],[1],[u'menfet'],1425429521586,217,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,1031
218,,[u'496'],,[None],1425429523585,debug672C0D,1,,"[u'422', u'421']","[[], []]","[u'sunfuf', u'sudfuf']",423,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'n', u'd']",[u'422'],[0],[u'sunfuf'],1425429522619,218,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,966
219,,[u'496'],,[None],1425429524320,debug672C0D,1,,"[u'491', u'490']","[[], []]","[u'detfong', u'desfong']",492,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'', u'']",[u'491'],[0],[u'detfong'],1425429523587,219,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,733
220,,[u'496'],,[None],1425429524944,debug672C0D,1,,"[u'460', u'461']","[[], []]","[u'ledfong', u'lengfong']",462,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'd', u'ng']",[u'460'],[0],[u'ledfong'],1425429524322,220,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,622
221,,[u'496'],,[None],1425429525641,debug672C0D,1,,"[u'434', u'433']","[[], []]","[u'ningfit', u'nibfit']",435,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'ng', u'b']",[u'433'],[1],[u'nibfit'],1425429524947,221,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,694
222,,[u'496'],,[None],1425429526048,debug672C0D,1,,"[u'475', u'476']","[[], []]","[u'bidfab', u'bilfab']",477,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'', u'']",[u'475'],[0],[u'bidfab'],1425429525644,222,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,404
223,,[u'496'],,[None],1425429526335,debug672C0D,1,,"[u'463', u'464']","[[], []]","[u'debfed', u'denfed']",465,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'b', u'n']",[u'463'],[0],[u'debfed'],1425429526051,223,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,284
224,,[u'496'],,[None],1425429526615,debug672C0D,1,,"[u'440', u'439']","[[], []]","[u'tinfim', u'tibfim']",441,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'n', u'b']",[u'440'],[0],[u'tinfim'],1425429526337,224,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,278
225,,[u'496'],,[None],1425429526897,debug672C0D,1,,"[u'494', u'493']","[[], []]","[u'tapfos', u'tangfos']",495,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'', u'']",[u'494'],[0],[u'tapfos'],1425429526617,225,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,280
226,,[u'496'],,[None],1425429527176,debug672C0D,1,,"[u'424', u'425']","[[], []]","[u'nabfung', u'nanfung']",426,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'b', u'n']",[u'424'],[0],[u'nabfung'],1425429526900,226,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,276
227,,[u'496'],,[None],1425429527417,debug672C0D,1,,"[u'458', u'457']","[[], []]","[u'bonfang', u'bobfang']",459,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'n', u'b']",[u'458'],[0],[u'bonfang'],1425429527179,227,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,238
228,,[u'496'],,[None],1425429527640,debug672C0D,1,,"[u'482', u'481']","[[], []]","[u'sudfen', u'sulfen']",483,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'', u'']",[u'482'],[0],[u'sudfen'],1425429527420,228,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,220
229,,[u'496'],,[None],1425429527921,debug672C0D,1,,"[u'472', u'473']","[[], []]","[u'lasfit', u'lamfit']",474,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'', u'']",[u'472'],[0],[u'lasfit'],1425429527643,229,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,278
230,,[u'496'],,[None],1425429528176,debug672C0D,1,,"[u'412', u'413']","[[], []]","[u'tobfob', u'tonfob']",414,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'b', u'n']",[u'412'],[0],[u'tobfob'],1425429527924,230,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,252
231,,[u'496'],,[None],1425429528689,debug672C0D,1,,"[u'488', u'487']","[[], []]","[u'posfup', u'pobfup']",489,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'', u'']",[u'488'],[0],[u'posfup'],1425429528178,231,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,511
232,,[u'496'],,[None],1425429528985,debug672C0D,1,,"[u'445', u'446']","[[], []]","[u'pedfuf', u'pengfuf']",447,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'd', u'ng']",[u'445'],[0],[u'pedfuf'],1425429528692,232,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,293
233,,[u'496'],,[None],1425429529264,debug672C0D,1,,"[u'416', u'415']","[[], []]","[u'bungfil', u'budfil']",417,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'ng', u'd']",[u'416'],[0],[u'bungfil'],1425429528988,233,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,276
234,,[u'496'],,[None],1425429530367,debug672C0D,1,,"[u'455', u'454']","[[], []]","[u'fonfes', u'fobfes']",456,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'n', u'b']",[u'455'],[0],[u'fonfes'],1425429529268,234,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,1099
235,,[u'496'],,[None],1425429531880,debug672C0D,1,,"[u'466', u'467']","[[], []]","[u'fonfam', u'fobfam']",468,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'', u'']",[u'466'],[0],[u'fonfam'],1425429530369,235,debugCW0X60:debugFVUTHZ,0,"[u'voicing', u'place']",,debugCW0X60,,,,,1511
236,,[u'496'],,[None],1425429532920,debug672C0D,1,,"[u'410', u'409']","[[], []]","[u'pingfap', u'pidfap']",411,[],"Which of these two words is more likely to be a word of the
language you just learned?",0,"[u'ng', u'd']",[u'409'],[1],[u'pidfap'],1425429531883,236,debugCW0X60:debugFVUTHZ,0,"[u'place', u'voicing']",,debugCW0X60,,,,,1037
237,,[u'498'],,,1425429533760,debug672C0D,1,,,,,497,[],"Now you will see a singular word and be asked
    which of two words you think is more likely to be the plural for that word
    in the language you learned.",0,,,,,1425429532923,237,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,837
238,"[u'F', u'T']",[u'559'],pilot_nasal,[None],1425429535328,debug672C0D,1,,"[u'538', u'539']","[[], []]","[u'tetunfa', u'tetumfa']",540,[],Which of these words do you think is the correct plural for this word? <br><br>tetun,0,"[u'n', u'n']",[u'538'],[0],[u'tetunfa'],1425429533766,238,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,1562
239,"[u'T', u'F']",[u'559'],pilot_voice,[None],1425429535584,debug672C0D,1,,"[u'527', u'526']","[[], []]","[u'bongatfa', u'bongadfa']",528,[],Which of these words do you think is the correct plural for this word? <br><br>bongad,0,"[u'd', u'd']",[u'527'],[0],[u'bongatfa'],1425429535331,239,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,253
240,"[u'T', u'F']",[u'559'],pilot_nasal,[None],1425429536056,debug672C0D,1,,"[u'545', u'544']","[[], []]","[u'mofemfa', u'mofengfa']",546,[],Which of these words do you think is the correct plural for this word? <br><br>mofeng,0,"[u'ng', u'ng']",[u'545'],[0],[u'mofemfa'],1425429535587,240,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,469
241,"[u'F', u'T']",[u'559'],pilot_voice,[None],1425429536936,debug672C0D,1,,"[u'517', u'518']","[[], []]","[u'binedfa', u'binetfa']",519,[],Which of these words do you think is the correct plural for this word? <br><br>bined,0,"[u'd', u'd']",[u'517'],[0],[u'binedfa'],1425429536059,241,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,877
242,"[u'F', u'T']",[u'559'],pilot_nasal,[None],1425429537608,debug672C0D,1,,"[u'553', u'554']","[[], []]","[u'senginfa', u'sengimfa']",555,[],Which of these words do you think is the correct plural for this word? <br><br>sengin,0,"[u'n', u'n']",[u'553'],[0],[u'senginfa'],1425429536939,242,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,669
243,"[u'F', u'T']",[u'559'],pilot_nasal,[None],1425429537991,debug672C0D,1,,"[u'532', u'533']","[[], []]","[u'pulongfa', u'pulomfa']",534,[],Which of these words do you think is the correct plural for this word? <br><br>pulong,0,"[u'ng', u'ng']",[u'532'],[0],[u'pulongfa'],1425429537610,243,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,381
244,"[u'F', u'T']",[u'559'],pilot_nasal,[None],1425429538281,debug672C0D,1,,"[u'535', u'536']","[[], []]","[u'lumingfa', u'lumimfa']",537,[],Which of these words do you think is the correct plural for this word? <br><br>luming,0,"[u'ng', u'ng']",[u'535'],[0],[u'lumingfa'],1425429537993,244,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,288
245,"[u'T', u'F']",[u'559'],pilot_nasal,[None],1425429538735,debug672C0D,1,,"[u'551', u'550']","[[], []]","[u'ningamfa', u'ninganfa']",552,[],Which of these words do you think is the correct plural for this word? <br><br>ningan,0,"[u'n', u'n']",[u'550'],[1],[u'ninganfa'],1425429538283,245,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,452
246,"[u'T', u'F']",[u'559'],pilot_voice,[None],1425429539103,debug672C0D,1,,"[u'512', u'511']","[[], []]","[u'fadutfa', u'fadudfa']",513,[],Which of these words do you think is the correct plural for this word? <br><br>fadud,0,"[u'd', u'd']",[u'511'],[1],[u'fadudfa'],1425429538737,246,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,366
247,"[u'F', u'T']",[u'559'],pilot_nasal,[None],1425429539472,debug672C0D,1,,"[u'529', u'530']","[[], []]","[u'sapongfa', u'sapomfa']",531,[],Which of these words do you think is the correct plural for this word? <br><br>sapong,0,"[u'ng', u'ng']",[u'530'],[1],[u'sapomfa'],1425429539105,247,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,367
248,"[u'T', u'F']",[u'559'],pilot_nasal,[None],1425429539855,debug672C0D,1,,"[u'557', u'556']","[[], []]","[u'dobamfa', u'dobanfa']",558,[],Which of these words do you think is the correct plural for this word? <br><br>doban,0,"[u'n', u'n']",[u'557'],[0],[u'dobamfa'],1425429539475,248,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,380
249,"[u'F', u'T']",[u'559'],pilot_voice,[None],1425429540279,debug672C0D,1,,"[u'499', u'500']","[[], []]","[u'sapodfa', u'sapotfa']",501,[],Which of these words do you think is the correct plural for this word? <br><br>sapod,0,"[u'd', u'd']",[u'500'],[1],[u'sapotfa'],1425429539857,249,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,422
250,"[u'F', u'T']",[u'559'],pilot_voice,[None],1425429540680,debug672C0D,1,,"[u'502', u'503']","[[], []]","[u'pulobfa', u'pulopfa']",504,[],Which of these words do you think is the correct plural for this word? <br><br>pulob,0,"[u'b', u'b']",[u'502'],[0],[u'pulobfa'],1425429540282,250,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,398
251,"[u'F', u'T']",[u'559'],pilot_nasal,[None],1425429541032,debug672C0D,1,,"[u'547', u'548']","[[], []]","[u'binenfa', u'binemfa']",549,[],Which of these words do you think is the correct plural for this word? <br><br>binen,0,"[u'n', u'n']",[u'548'],[1],[u'binemfa'],1425429540683,251,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,349
252,"[u'T', u'F']",[u'559'],pilot_voice,[None],1425429541456,debug672C0D,1,,"[u'509', u'508']","[[], []]","[u'tetupfa', u'tetubfa']",510,[],Which of these words do you think is the correct plural for this word? <br><br>tetub,0,"[u'b', u'b']",[u'509'],[0],[u'tetupfa'],1425429541035,252,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,421
253,"[u'T', u'F']",[u'559'],pilot_voice,[None],1425429541768,debug672C0D,1,,"[u'521', u'520']","[[], []]","[u'ningatfa', u'ningadfa']",522,[],Which of these words do you think is the correct plural for this word? <br><br>ningad,0,"[u'd', u'd']",[u'521'],[0],[u'ningatfa'],1425429541459,253,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,309
254,"[u'F', u'T']",[u'559'],pilot_voice,[None],1425429542072,debug672C0D,1,,"[u'523', u'524']","[[], []]","[u'desibfa', u'desipfa']",525,[],Which of these words do you think is the correct plural for this word? <br><br>desib,0,"[u'b', u'b']",[u'523'],[0],[u'desibfa'],1425429541771,254,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,301
255,"[u'T', u'F']",[u'559'],pilot_nasal,[None],1425429542432,debug672C0D,1,,"[u'542', u'541']","[[], []]","[u'fadumfa', u'fadungfa']",543,[],Which of these words do you think is the correct plural for this word? <br><br>fadung,0,"[u'ng', u'ng']",[u'541'],[1],[u'fadungfa'],1425429542075,255,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,357
256,"[u'F', u'T']",[u'559'],pilot_voice,[None],1425429542816,debug672C0D,1,,"[u'514', u'515']","[[], []]","[u'mofebfa', u'mofepfa']",516,[],Which of these words do you think is the correct plural for this word? <br><br>mofeb,0,"[u'b', u'b']",[u'515'],[1],[u'mofepfa'],1425429542435,256,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,381
257,"[u'F', u'T']",[u'559'],pilot_voice,[None],1425429543192,debug672C0D,1,,"[u'505', u'506']","[[], []]","[u'lumibfa', u'lumipfa']",507,[],Which of these words do you think is the correct plural for this word? <br><br>lumib,0,"[u'b', u'b']",[u'505'],[0],[u'lumibfa'],1425429542818,257,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,374
258,,[u'701'],,[None],1425429546973,debug672C0D,1,,[u'695'],[[]],[u''],696,[],What language do you speak at home?,0,,[u'695'],[0],[u'f '],1425429543198,258,debugCW0X60:debugFVUTHZ,0,,,debugCW0X60,,,,,3775
